id,ara,siz,sex,age,Q2,Q3,Q4,a15,a16,a17,a18,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q5_6,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,a35,a36,Q11,Q12,a39,Q13,Q14,Q15,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a65,Q18,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,Q19_1,Q19_2,Q19_3,Q19_4,Q20,b07,b08,b09,b10,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,Q27,b49,b50,b51,b52,b53,b54,b55,b57,job,mar,edc,rel,inc,b66,b67,b68,b69,wara,db48,wt
664,4,1,1,4,3,3,6,2,2,2,2,2,3,3,2,3,3,1,4,4,4,4,5,5,5,5,2,3,2,2,2,4,3,3,4,4,3,4,4,4,2,2,2,2,1,1,1,1,1,1,3,4,3,3, ,3,3,3,5,3,3,3,3,3,1,4,4,4,4,3,3,3,3,3,1,2,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,1,3,2,2,2,2,2,2,1,2,1,1,1,3,3,4,5,3,3,4,4,4,3,6,3,3,2,2,98,1,5,6,3,15,2,3,1
665,4,1,1,4,4,2,5,4,4,4,4,1,1,1,4,1,1,1,3,3,4,4,4,4,4,4,2,2,2,2,2,4,3,3,4,3,3,4,4,3,2,2,2,2,1,1,1,2,2,2,4,4,4,5,1,4,1,3,4,5,1,1,4,4,1,4,4,4,4,4,4,2,2,1,1,3,2,3,1,1,2,1,1,1,1,1,1,3,2,2,2,3,3,3,1,1,1,1,1,2,2,2,2,4,4,4,1,1,2,2,2,2,2,2,4,4,3,1,3,2,3,4,7,2,2,2,1,1,3,3,3,1,15,2,3,1
666,4,1,1,4,2,2,3,3,3,3,3,2,2,2,3,2,2,1,2,3,4,2,2,4,4,4,3,3,1,1,3,3,4,3,3,3,3,3,4,4,2,1,2,2,1,1,1,2,1,1,2,1,4,3, ,3,3,4,2,2,1,2,2,2,1,1,2,3,4,4,4,4,2,2,1,2,3,3,3,1,4,4,1,1,1,1,3,3,3,3,3,3,3,3,1,1,2,2,3,1,5,5,5,5,5,5,1,1,1,1,2,2,2,3,3,3,4,2,2,2,4,2,5,3,4,2,2,1,3,3,3,1,15,2,2,1
667,4,1,1,4,2,2,3,2,2,2,2,1,1,1,3,1,1,1,2,2,4,4,1,4,4,4,1,1,2,2,2,3,2,3,4,1,1,1,4,1,2,2,2,2,1,1,1,1,1,1,4,3,2,2, ,2,3,3,1,1,4,1,2,2,1,2,1,3,1,2,3,3,3,3,1,2,2,3,2,1,3,1,1,1,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,3,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,3,4,2,7,4,2,2,3,3,4,2,2,1,2,2,1,1
668,4,1,2,4,4,2,6,4,2,4,3,3,3,3,4,3,2,1,3,3,5,5,5,5,5,5,3,3,1,5,3,4,1,2,4,1,1,2,4,2,1,2,2,2,1,1,1,3,3,1,1,3,4,5,1,4,1,3,4,4,2,4,4,1,1,4,4,3,3,2,4,4,3,3,3,2,3,2,2,1,3,3,1,2,3,1,1,3,2,2,2,3,3,2,1,2,2,2,2,2,5,5,5,5,5,2,1,1,1,1,1,1,1,1,2,4,4,2,3,4,4,5,5,2,5,2,2,2,2,4,4,2,15,2,3,1
669,4,1,2,4,3,2,4,3,2,3,3,3,3,2,3,2,3,3,3,4,3,3,4,4,3,4,3,3,2,4,3,3,3,4,2,3,3,4,4,2,2,2,1,2,3,3,2,3,3,3,2,2,2,3, ,3,3,3,3,2,3,4,2,2,1,2,2,3,3,3,4,5,5,3,2,2,2,3,2,1,3,2,1,2,2,2,3,2,2,3,3,3,3,3,2,3,2,4,4,2,1,1,2,2,2,1,2,1,2,1,2,3,3,3,3,4,3,3,2,2,4,3,6,2,4,2,2,1,2,4,4,3,15,2,3,1
670,4,1,2,4,5,3,6,2,3,3,3,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,3,3,1,1,4,4,4,3,4,4,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3, ,2,3,3,3,2,3,3,2,3,1,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,1,1,2,2,3,1,4,4,4,3,3,3,3,2,2,2,2,2,1,3,3,2,3,3,3,2,1,1,1,1,1,1,1,3,3,3,2,3,3,3,3,5,3,2,2,1,1,3,3,3,2,12,2,2,1
671,4,1,2,4,2,2,2,2,2,2,2,2,2,2,3,3,3,1,3,3,5,2,4,4,4,4,3,3,1,1,2,3,4,2,4,3,3,4,4,4,2,1,2,2,1,1,1,1,1,1,2,2,2,3, ,2,2,2,5,2,4,2,3,3,2,3,3,3,3,3,4,4,2,2,1,3,3,3,3,1,3,4,1,1,1,1,3,3,3,3,3,3,3,3,1,2,2,2,2,3,5,5,5,5,5,2,2,1,2,1,2,2,3,3,4,4,4,2,3,3,3,2,9,3,5,2,2,1,2,3,4,1,15,2,3,1
672,4,1,2,4,4,2,3,2,2,1,2,3,3,3,3,3,3,1,4,4,4,4,5,4,5,5,1,1,4,3,2,2,1,2,4,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,2,3,2,3, ,2,2,2,2,1,3,2,3,3,3,3,3,3,3,2,4,4,4,4,1,2,3,2,2,1,3,1,2,3,2,2,3,3,3,3,3,3,3,3,3,2,2,3,3,1,3,4,4,2,3,2,2,1,1,1,1,1,1,1,2,2,2,3,3,3,3,4,5,3,5,2,1,1,1,4,5,2,2,2,1,1
673,4,1,2,4,2,2,3,3,3,3,3,2,1,2,4,2,2,2,4,4,2,2,2,2,2,2,3,3,2,4,4,4,3,2,4,2,2,4,4,2,2,2,1,2,1,1,1,1,1,1,1,1,3,5,4,3,3,3,3,3,1,2,2,2,2,2,1,2,2,2,3,3,3,3,1,3,3,3,3,1,3,2,2,2,2,2,1,1,3,3,3,3,3,3,1,1,1,1,1,3,3,2,2,3,5,2,1,1,1,1,2,2,1,1,2,2,3,2,2,3,4,4,7,2,5,2,2,1,2,3,4,1,7,2,1,1
674,4,1,2,4,2,1,2,1,1,1,1,2,1,2,3,2,2,1,3,3,3,4,4,4,3,3,3,3,2,2,3,3,3,3,3,4,3,3,4,3,2,2,1,2,1,1,1,1,1,1,3,2,2,3, ,2,2,3,3,2,4,2,2,2,2,4,3,2,3,2,4,4,4,4,2,3,3,3,2,1,3,1,1,2,2,2,1,4,3,3,3,4,3,3,1,1,1,1,1,3,2,3,3,2,3,1,1,2,2,1,2,3,3,3,3,4,3,1,3,3,4,3,7,3,5,2,1,1,3,4,5,1,2,2,3,1
675,4,1,2,4,2,2,3,2,2,2,2,1,1,2,3,3,2,1,2,2,2,4,2,3,3,3,3,2,3,2,2,2,2,3,4,3,3,4,4,3,2,2,1,2,1,1,1,1,2,2,2,2,3,3, ,2,3,3,3,2,2,3,2,2,1,3,2,3,3,3,3,3,2,2,2,2,3,3,2,3,2,1,1,3,3,3,1,3,3,3,2,3,3,3,2,1,2,3,3,3,2,2,3,2,2,2,2,1,2,1,2,2,2,2,3,2,4,3,2,2,4,2,7,2,3,2,2,98,3,3,4,2,2,2,1,1
676,4,1,2,4,5,4,6,3,3,2,2,3,3,2,3,3,3,1,3,3,4,4,3,4,5,5,2,2,2,4,3,3,3,3,4,3,2,3,3,4,2,1,1,2,2,2,2,2,3,1,2,2,3,3, ,3,3,3,3,4,4,2,4,4,3,2,4,4,4,2,3,4,2,3,2,3,3,3,2,2,4,1,1,1,2,2,1,3,3,3,3,3,2,3,2,2,2,2,3,1,2,2,2,3,3,2,1,1,1,1,2,2,2,2,3,4,4,1,3,3,3,4,4,3,5,2,2,1,3,3,3,1,1,2,3,1
677,4,1,1,4,2,2,3,3,2,2,1,2,2,1,3,3,2,1,3,4,3,3,4,4,3,3,3,2,4,4,3,3,2,2,4,4,3,4,4,3,2,2,1,2,1,3,2,4,2,1,1,1,3,5,1,2,3,2,1,3,2,2,3,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,4,2,2,3,3,1,1,4,1,1,1,4,1,2,1,1,1,1,1,2,4,2,1,2,2,2,3,1,1,3,3,3,3,2,4,2,2,2,3,3,1,9,2,2,2,2,1,2,3,4,1,15,2,3,1
678,4,1,1,4,2,2,5,4,2,2,2,2,2,2,2,2,2,1,3,3,4,4,4,3,3,4,2,2,1,4,3,4,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,3,3, ,3,3,3,2,3,3,4,3,3,1,2,4,4,4,3,3,3,3,3,2,3,3,2,2,2,2,3,1,3,2,2,1,4,2,2,2,3,4,4,2,2,2,2,2,1,2,2,3,3,3,2,1,1,1,1,1,1,1,1,2,3,3,2,3,3,3,5,5,2,3,2,1,1,3,3,5,2,15,2,2,1
679,4,1,1,4,1,1,6,3,3,3,3,1,1,1,3,2,2,3,3,3,3,3,4,4,4,4,3,3,2,2,3,3,3,2,4,3,2,3,4,4,2,2,1,2,1,1,1,2,1,1,1,4,4,2, ,2,3,2,2,3,4,3,3,3,2,2,2,2,2,3,4,4,4,4,2,3,4,3,1,1,3,1,2,2,3,2,1,3,2,4,3,3,4,3,1,1,1,1,2,1,1,5,5,2,5,1,1,2,2,1,2,2,2,3,3,4,3,2,2,2,4,2,8,2,2,2,1,1,1,5,6,1,7,2,3,1
680,4,1,1,4,1,3,6,2,2,1,1,1,2,1,3,2,2,1,2,2,4,2,2,4,3,3,2,1,1,2,2,4,2,3,4,4,4,4,4,3,2,2,2,2,1,1,1,2,3,1,3,3,2,2, ,2,4,4,1,2,4,3,2,4,1,1,2,2,4,3,3,3,2,2,3,2,3,2,4,1,4,1,1,1,3,1,3,3,2,3,3,4,4,3,1,1,2,1,2,3,2,2,4,2,2,1,2,1,1,1,2,3,3,2,2,4,2,1,2,2,4,2,6,4,6,2,1,98,1,5,6,2,15,2,3,1
681,4,1,2,4,2,2,5,3,2,2,2,2,2,2,4,2,2,1,3,4,5,4,4,4,4,4,2,1,1,2,2,4,2,3,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,3,1,4,4,1,2,2,4,3,4,2,2,2,2,2,2,1,1,1,3,5,5,5,5,1,2,3,3,2,4,2,1,1,2,2,2,1,3,3,3,3,3,3,3,2,2,3,3,3,1,2,5,2,5,5,2,1,1,2,2,2,3,3,2,4,4,3,1,3,3,3,3,6,2,5,2,1,1,1,3,3,1,2,2,3,1
682,4,1,2,4,4,2,6,3,3,2,2,3,3,2,3,3,3,1,3,3,4,4,3,4,5,5,2,2,2,4,3,3,3,3,4,4,2,3,4,4,2,1,1,2,2,2,2,2,3,1,2,2,3,3, ,3,3,3,3,4,4,2,4,4,3,2,4,4,4,2,3,4,2,3,2,3,3,3,2,2,4,1,1,1,2,2,1,3,3,3,3,3,2,3,2,2,2,2,3,1,2,2,2,3,3,2,1,1,1,1,2,2,2,2,3,4,4,1,3,3,3,4,4,3,5,2,1,1,1,4,2,1,15,2,3,1
683,4,1,2,4,3,4,6,3,3,2,2,3,2,1,3,2,2,3,3,4,4,3,4,3,2,1,3,2,3,1,3,3,4,2,3,3,4,4,4,3,2,2,2,2,1,2,1,2,2,1,1,2,4,4,3,3,2,2,5,3,2,4,3,3,1,4,4,2,4,3,4,3,3,3,3,3,3,2,2,1,4,3,1,2,3,3,1,3,2,4,3,3,4,4,1,1,2,1,2,3,2,3,2,2,2,1,2,1,1,1,3,2,3,3,2,2,3,2,3,3,3,3,3,2,5,2,1,1,1,4,6,4,15,2,1,1
684,4,1,1,1,3,2,5,1,4,2,2,2,3,2,4,2,2,1,3,3,2,4,3,2,5,1,2,2,2,2,2,2,3,2,2,2,3,3,4,4,2,1,2,2,2,2,2,2,2,2,3,2,2,2, ,2,1,3,3,3,3,4,2,4,3,2,2,4,3,2,3,3,3,2,2,3,2,3,3,1,3,1,1,2,3,2,3,2,2,2,2,3,2,3,3,2,2,3,3,2,3,3,2,4,3,2,2,2,2,3,3,2,2,3,3,3,3,2,2,3,2,3,5,2,6,1,3,98,4,3,4,4,7,7,2,1
685,4,1,1,1,3,2,5,3,2,3,3,3,1,2,3,1,3,97,2,3,4,5,5,5,4,5,3,3,2,2,3,4,3,1,4,3,3,3,3,4,2,1,1,2,1,1,1,2,2,1,2,1,2,4,1,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,2,3,4,1,2,2,2,1,3,4,4,3,3,3,3,2,3,3,3,3,2,2,3,4,4,4,3,2,1,1,1,1,1,1,1,3,4,3,3,2,2,3,3,5,2,6,1,3,98,2,4,4,5,2,7,3,1
686,4,1,1,1,2,2,4,3,2,2,2,2,2,1,1,1,2,3,2,2,4,3,2,4,3,1,3,3,1,2,2,3,4,1,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,1,1,2,3,3, ,3,3,3,3,2,2,2,2,2,3,3,1,2,2,3,3,2,1,1,2,3,3,4,3,3,1,1,1,2,2,2,3,3,3,4,4,4,4,4,2,2,2,2,2,1,5,5,5,5,5,5,2,1,1,1,1,1,1,1,3,3,3,2,1,1,4,1,4,2,6,1,3,98,4,4,6,2,7,7,2,1
687,4,1,2,1,3,2,5,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,2,4,4,4,3,2,2,1,2,2,2,2,2,2,3,2,3,2,2, ,2,3,3,2,4,3,4,3,4,3,3,3,3,3,2,4,4,3,3,2,2,2,3,3,3,1,1,2,2,2,2,2,3,3,3,3,2,3,3,2,2,3,2,2,2,4,4,3,4,3,3,3,2,2,2,1,3,3,3,3,2,2,2,2,3,4,1,5,3,6,1,3,1,3,3,4,2,7,7,1,1
688,4,1,2,1,3,3,5,1,2,2,2,3,3,1,3,1,1,1,3,4,3,3,2,4,5,4,2,2,3,1,4,4,2,4,4,4,4,4,4,4,2,2,2,2,1,2,1,1,2,1,3,2,3,4,1,2,3,3,2,2,3,3,2,3,3,3,2,3,4,3,3,3,3,3,1,3,3,2,1,1,3,1,1,2,2,2,3,3,2,4,3,4,3,3,2,1,2,2,3,1,5,5,5,2,5,2,2,1,1,1,2,3,4,3,4,3,3,2,2,2,3,3,6,4,6,1,3,98,4,3,3,3,7,7,2,1
689,4,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,5,2,2,5,4,2,5,5,4,2,2,2,2,3,3,3,3,4,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,2,2,2, ,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,4,1,1,3,3,2,2,1,3,3,1,3,3,2,2,2,2,2,2,2,1,5,5,5,5,5,5,5,1,1,1,1,2,3,3,3,3,3,3,2,3,4,4,5,2,5,2,2,98,3,3,3,2,7,7,2,1
690,4,1,1,2,2,2,5,2,1,1,1,2,2,2,3,2,2,1,3,3,4,4,4,4,4,4,3,3,1,2,2,2,2,2,4,2,2,4,4,3,2,2,2,2,2,2,2,2,2,2,1,1,2,4,1,2,3,4,1,2,4,2,2,3,3,2,2,2,2,3,3,4,3,3,1,2,3,3,3,3,1,1,3,3,3,3,4,4,2,2,3,3,4,3,2,2,2,2,2,1,5,5,2,2,3,2,2,1,1,1,2,2,3,3,3,3,3,2,3,3,3,3,5,3,3,2,2,1,3,3,3,2,14,7,2,1
691,4,1,1,2,4,3,6,4,2,4,2,1,4,1,4,2,4,2,4,4,5,5,5,5,5,5,3,3,1,5,4,4,4,1,4,4,4,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1,4,5,1,4,4,4,1,5,1,1,1,1,1,5,5,5,5,4,3,3,3,1,2,3,2,4,2,1,3,2,1,2,2,2,3,3,3,3,2,2,2,2,2,2,3,2,3,3,5,5,5,5,5,5,1,1,1,1,1,1,1,1,4,5,4,4,2,3,3,1,3,1,4,1,3,98,4,3,4,5,7,7,3,1
692,4,1,1,2,3,2,5,1,2,1,1,2,1,1,3,1,1,1,3,4,3,4,4,5,4,4,3,2,4,2,3,4,4,4,4,3,3,4,4,4,2,2,2,2,1,1,2,2,3,2,3,2,4,5,1,2,3,3,5,3,3,2,2,3,1,3,2,3,3,2,4,4,4,4,1,2,2,3,1,1,3,1,1,2,2,2,1,3,2,3,3,4,3,3,2,2,2,2,2,3,2,3,3,2,2,1,2,1,1,1,1,2,3,3,4,3,4,3,1,2,3,3,3,4,2,2,3,1,3,4,4,3,7,7,2,1
693,4,1,1,2,3,3,5,1,3,2,2,2,3,2,3,2,2,1,3,3,2,3,3,2,4,2,2,2,1,2,2,3,3,2,3,2,2,4,4,4,2,2,2,2,2,1,1,1,2,1,3,2,2,3, ,2,2,3,2,3,3,3,2,3,2,2,2,4,3,3,3,3,3,2,1,3,2,3,3,1,3,1,1,2,2,2,3,2,2,2,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,2,2,1,2,1,2,2,3,3,3,3,3,2,2,3,3,4,4,2,3,1,2,1,4,3,3,3,7,7,2,1
694,4,1,2,2,4,3,6,2,2,3,2,3,2,1,3,1,1,2,3,4,3,4,2,3,3,3,1,2,2,1,3,4,1,4,4,4,3,4,4,4,2,2,2,2,1,2,1,1,3,2,4,1,4,5,3,2,4,3,5,3,3,2,1,2,1,1,2,3,3,3,3,4,2,2,3,3,4,4,1,1,3,1,1,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,5,5,5,2,5,5,2,1,1,1,1,2,3,3,3,4,4,2,2,3,3,3,3,4,5,2,2,1,3,4,4,6,7,7,3,1
695,4,1,2,2,1,2,5,1,3,1,1,2,2,1,2,1,1,1,3,3,5,4,3,5,5,5,2,1,2,2,2,3,2,2,4,3,4,3,4,4,2,2,1,2,1,1,1,3,3,1,2,1,3,4,3,3,4,3,3,2,4,5,1,1,3,3,1,3,3,3,3,3,3,2,2,3,2,4,3,1,3,1,1,2,3,4,3,3,3,3,4,4,3,4,2,2,2,2,2,1,5,5,5,2,1,2,2,1,1,1,1,1,2,2,3,3,4,3,2,3,4,3,4,2,5,2,2,1,3,4,5,2,7,7,2,1
696,4,1,2,2,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,2,3,3,3,3,3,3,3,3,4,2,2,3,2,2,4,3,4,4,4,4,1,2,2,2,1,1,1,1,1,1,3,2,2,3, ,1,4,4,1,2,4,1,2,3,3,1,2,3,2,3,3,3,3,3,1,2,1,3,3,1,2,1,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,1,1,4,4,1,1,1,3,1,1,1,1,1,1,3,2,2,4,2,1,1,1,1,1,3,5,2,3,98,4,2,3,1,14,7,1,1
697,4,1,2,2,2,2,4,2,2,2,2,2,2,2,3,2,2,5,2,3,3,2,4,5,4,4,2,2,2,2,2,3,2,3,4,3,3,4,4,3,2,2,2,2,1,1,1,2,2,1,2,2,3,4,1,2,3,3,2,3,3,4,3,4,2,2,2,3,3,4,2,3,2,2,2,3,3,3,2,3,1,1,1,2,1,2,3,3,3,3,4,4,4,4,1,1,2,2,3,3,5,5,5,5,2,2,2,1,1,2,2,2,3,2,3,3,3,3,1,2,3,2,3,2,5,2,3,1,2,4,4,1,7,7,2,1
698,4,1,1,3,2,1,1,1,1,1,1,2,1,2,3,1,1,1,2,3,3,2,1,3,3,3,2,2,2,1,2,4,3,3,3,2,2,4,4,4,2,2,2,2,2,3,2,2,3,2,1,1,2,2, ,1,2,2,3,1,3,3,2,4,2,2,1,3,3,4,3,3,3,2,1,2,3,2,2,1,3,1,1,3,2,2,3,3,3,4,3,4,3,3,2,2,2,2,2,3,3,3,3,2,3,3,2,1,1,1,2,3,3,3,2,4,4,3,2,4,3,3,4,4,3,2,2,1,3,4,5,3,7,7,3,1
699,4,1,1,3,3,2,3,4,4,4,3,3,2,2,3,2,1,1,4,3,5,4,1,3,2,3,1,1,3,5,3,3,3,2,2,3,3,3,3,3,2,2,2,2,1,1,1,2,1,1,2,2,3,5,1,1,2,3,3,4,4,4,4,4,2,3,3,2,3,2,3,3,2,2,1,2,2,2,2,1,3,1,1,3,3,3,1,1,4,4,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,4,5,2,2,2,3,98,3,4,4,2,15,7,2,1
700,4,1,1,3,4,2,5,3,3,3,3,2,3,2,3,2,2,2,3,3,4,4,4,4,4,5,2,2,1,4,3,3,3,2,3,2,3,3,3,3,2,1,1,2,1,1,1,1,2,1,1,1,2,4,1,3,2,2,2,3,3,2,2,2,1,3,2,2,2,3,3,3,2,2,1,2,2,3,2,1,2,1,1,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,3,3,2,2,3,3,3,6,3,4,2,3,2,3,3,4,2,7,7,2,1
701,4,1,1,3,3,2,3,2,3,3,2,2,1,1,3,1,2,1,3,4,3,3,4,3,3,3,2,2,3,2,3,4,3,4,3,2,3,4,4,4,2,2,2,2,1,1,2,2,3,1,3,1,4,5,3,2,2,2,3,2,3,3,2,3,2,2,2,3,3,3,3,3,3,1,2,2,3,2,1,1,3,1,1,3,2,2,1,3,2,4,3,4,3,3,2,2,2,2,2,3,2,4,2,2,2,2,2,1,1,1,2,3,3,3,3,3,4,3,1,3,2,3,3,4,2,2,2,1,3,3,4,3,7,7,2,1
702,4,1,2,3,4,3,6,3,2,3,3,3,3,2,3,3,3,2,3,4,3,1,4,4,3,3,3,2,3,4,3,3,2,2,4,3,3,4,4,3,2,2,1,2,4,1,1,2,2,1,2,1,3,4,4,3,4,3,3,3,1,1,1,2,2,1,2,2,3,3,3,4,3,2,2,2,3,2,2,1,4,3,1,2,3,2,1,3,2,4,2,2,3,3,2,1,2,2,2,3,3,3,5,4,5,5,2,2,1,1,2,2,1,2,2,2,3,2,2,3,4,1,6,2,2,2,3,2,3,3,4,1,2,7,1,1
703,4,1,2,3,3,2,5,4,2,3,2,2,2,1,2,1,1,5,1,3,4,2,1,5,5,4,3,2,3,4,3,4,3,2,2,1,1,3,4,2,2,2,2,2,1,1,1,1,1,1,1,4,4,4,1,4,2,3,2,4,2,1,2,5,2,4,3,1,1,2,4,4,3,3,1,3,3,3,3,3,4,1,3,3,4,4,1,3,2,2,3,3,4,4,3,2,3,4,4,1,4,4,3,4,2,2,2,2,1,1,2,3,3,3,3,3,3,2,1,3,4,3,7,2,5,2,2,3,3,3,4,1,15,7,2,1
704,4,1,2,3,2,1,5,4,4,4,4,3,3,3,3,3,3,2,3,4,4,4,4,4,4,4,3,3,4,4,4,4,3,1,4,2,2,4,4,4,2,2,2,2,4,4,4,4,4,4,1,4,4,5,1,4,4,4,4,5,5,5,5,5,1,2,1,2,2,3,5,5,3,3,3,4,4,4,4,1,3,4,2,2,2,2,4,4,4,4,3,3,3,3,4,3,3,3,3,1,4,4,4,4,4,4,1,1,1,1,1,1,1,2,4,5,4,4,4,3,1,4,5,3,5,2,2,1,3,3,2,2,7,7,3,1
705,4,1,2,3,4,2,6,2,2,3,2,2,3,1,3,1,2,1,3,4,5,4,2,4,4,5,3,2,3,1,3,4,3,3,4,3,3,4,4,4,2,2,2,2,2,1,1,1,3,1,3,3,3,5,2,3,3,3,2,2,3,3,3,3,2,2,3,4,4,3,3,3,3,3,1,2,3,1,2,1,3,4,1,3,2,2,1,3,2,3,3,4,3,3,2,2,3,2,3,3,2,2,2,2,2,2,2,1,1,1,2,2,2,3,4,3,4,3,2,2,3,3,4,4,2,2,2,1,4,3,4,6,7,7,2,1
706,4,1,1,4,2,2,3,2,3,2,3,3,2,2,3,3,2,5,2,3,3,2,2,4,3,4,3,3,2,5,3,3,3,3,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,1,2,2,2,3, ,2,2,2,3,3,3,4,4,4,1,4,4,3,4,3,3,3,3,3,3,3,3,3,2,1,4,3,1,2,2,2,1,3,2,3,2,3,3,3,1,1,2,1,2,2,2,3,3,3,3,3,1,2,1,2,2,2,1,2,1,4,3,2,3,4,4,5,8,3,2,2,2,98,4,3,3,1,15,7,3,1
707,4,1,1,4,3,2,5,3,3,2,2,2,2,2,3,2,2,1,2,3,3,3,3,3,3,3,3,3,1,4,3,3,3,2,3,2,2,2,3,3,2,2,2,2,2,1,1,2,2,2,2,2,3,3, ,2,3,4,2,2,2,2,3,3,2,2,3,3,3,3,4,4,3,3,1,3,3,2,2,2,4,4,2,2,2,2,1,1,2,2,3,3,3,3,2,2,2,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,3,3,5,3,3,2,2,1,3,3,3,2,2,7,2,1
708,4,1,2,4,4,2,5,4,2,3,1,2,2,1,3,1,1,3,3,3,5,4,4,5,3,4,3,2,2,4,3,4,2,2,4,3,3,3,3,3,2,2,1,2,2,1,1,1,1,1,1,1,4,3, ,2,2,3,3,2,3,3,1,2,1,3,2,1,3,3,4,3,2,2,1,2,1,3,1,2,3,1,3,2,3,3,1,1,3,4,3,3,3,3,1,2,2,2,2,1,5,2,2,4,4,1,1,2,2,1,1,2,3,3,4,3,3,2,1,1,1,2,4,2,5,2,1,3,2,2,3,1,14,7,2,1
709,4,2,2,4,3,2,5,1,2,1,2,3,1,1,3,1,2,1,3,4,3,4,2,3,3,3,2,2,3,1,3,4,2,3,4,3,3,4,4,4,2,2,2,2,2,1,2,2,3,2,4,1,3,3, ,2,2,2,5,2,3,3,2,3,2,2,2,3,4,3,3,3,2,2,2,2,3,1,2,1,3,1,1,2,2,2,3,3,3,3,3,4,3,3,2,2,2,2,3,3,5,5,5,5,5,2,2,1,2,1,2,3,2,3,3,4,4,2,2,3,3,3,6,4,5,2,2,1,3,3,4,3,7,7,3,1
710,4,1,1,4,1,1,1,2,2,2,1,1,1,1,3,2,1,1,1,3,3,2,4,4,3,3,3,3,3,1,2,2,1,4,3,3,4,4,4,3,2,2,1,2,2,2,2,2,2,2,4,2,2,2, ,2,2,2,2,1,4,3,2,2,2,2,1,1,1,2,5,4,3,2,1,2,2,4,3,1,4,1,1,3,2,3,1,3,2,3,3,3,3,3,2,2,3,2,2,1,2,2,2,4,3,2,1,1,1,1,1,2,2,2,4,4,4,1,3,4,4,3,2,4,6,3,1,98,2,5,6,1,7,7,3,1
711,4,1,2,4,4,3,5,3,3,2,2,2,2,2,3,2,2,1,3,3,4,4,4,4,4,4,3,3,1,4,3,4,4,3,4,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,3,3, ,3,3,3,2,2,3,3,4,3,1,2,2,3,3,3,3,3,3,3,1,3,3,3,3,2,4,4,2,2,2,2,1,1,2,2,4,4,4,4,2,2,2,2,2,1,5,5,5,5,5,5,5,1,1,1,2,2,3,2,3,3,4,3,4,4,4,3,5,3,5,2,2,98,3,3,3,2,15,7,2,1
712,4,2,1,1,5,3,5,2,2,3,2,3,2,2,2,2,2,5,2,4,3,3,3,3,3,3,1,1,1,2,3,3,3,3,4,3,4,4,4,3,2,2,1,2,1,2,1,2,2,1,3,2,2,3, ,2,3,3,5,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,4,3,1,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,1,5,5,1,5,4,5,2,2,1,2,3,3,3,3,4,3,2,2,2,4,2,8,3,6,1,3,98,2,3,4,4,15,15,3,1
